x,y,z
55585.30316873716,51742.3475514383,13650.459396065007
7966.948348397984,43356.859368848134,20106.95782265356
61716.184356218386,61918.303116464165,67644.47905289766
19959.818298767095,1375.629065924755,10539.152072627234
31998.41792658077,90066.32734514883,34932.05283837616
94546.05198021013,74415.91696352912,7525.243905427626
1601.9010641686316,61696.243488156324,34532.321833792776
79296.80116620255,1296.8266206568878,23173.093583523772
26221.1730552975,11369.059699619365,44827.56656077812
31297.62578837314,49245.94923620669,7213.568316573848
44960.826383063504,89847.88942283191,14277.167230859644
42520.115923066915,28203.615786569615,54829.00094529838
3671.397822039757,10388.659043375348,74106.25215400536
88497.52893316875,37768.19515219872,23607.45648529894
97348.81994952471,93762.31734266142,90421.89573717023
55282.07881918236,6518.686661840567,71029.20882900266
82804.41643447465,12509.7662665821,82876.64829184982
8198.729526348681,7168.9536371076,9643.42593387244
73038.42675653142,73543.18202751917,11025.290885711569
37011.61088520798,73408.66925592016,71014.82558789736
40040.74710776504,80914.04903743639,94829.94756618296
85433.30504947751,90751.46167550095,94047.43136265584
36731.759913373084,50998.834935736755,18304.99846183391
59374.594241468614,25445.191946091807,72531.10234230064
79942.02027923422,34252.29609160201,43207.59358329892
33000.41173915188,6622.401914768372,24858.440239297284
37628.76565548318,40511.39589446805,93874.84956797423
6374.890708916192,72360.46349026341,63515.15297207198
51369.758663620654,32503.649267310608,43164.48259356494
64485.46966428533,10482.972773287813,77644.89936227376
6243.455991528657,68566.24723212696,36843.31647170061
380.75733547555666,78524.04066452783,50390.20534049443
71951.63413388042,47632.74552900577,69950.81819271708
61486.53156309891,52818.71947854485,98212.27066619143
49923.89169414919,37513.92879614705,19546.18487212374
51278.754634326084,36748.960713869,92993.11706373333
35769.43556927139,18645.302313877834,7164.466946856684
64232.00525202177,81774.97744665758,68930.15955702259
61794.892620476974,17302.884635974126,22113.849705515153
27127.83722066322,44369.333727156314,34236.961887404
71648.93567830577,57397.922899175326,34230.41283141451
7122.852604520335,32997.0168319207,3597.1808837956696
79632.66645261171,18724.67126076236,20150.169553271102
42018.8794761679,77941.65565882709,7096.647170313097
6533.01282831753,58370.66739921448,72327.03755417533
48346.619615127864,61931.29035042522,90493.7632143401
68223.63534868447,71974.05033168876,58959.573062801996
63809.3651771938,97811.44727445426,45143.003239581936
44180.178422521356,33909.95533720118,19810.493728367885
45899.97815024643,98289.4323420993,18196.230036303008
956.3219291432889,32587.531901419043,12548.709055792762
1452.3226084883433,82033.19625374019,49117.27181850424
65453.9692831061,19586.072186117355,41743.32570833492
14496.484297380075,90787.30957327242,1940.486467551328
72796.88711683257,89566.41543507722,82648.46375044703
20617.534358457524,75384.65582496741,68327.61426002244
44521.965516963726,75931.40148500558,69708.4904397625
8554.87052137377,91227.95277038048,46040.34886632066
93436.95394732697,91113.50213977744,81426.34975775327
14701.496619833099,7824.780910960294,53610.129892867764
22391.619061096324,73549.73383299065,92543.7947310704
11318.665637819537,88967.98680709983,64965.432983793384
49930.27385488095,6641.309113470351,12893.823885136391
70378.23716565438,53388.505008981454,2389.047965627833
25101.935346722672,57964.44728465306,46256.317318364905
33691.31055442294,68727.60777850095,11854.820376312648
24805.52044253411,59703.56396229609,46113.73936158808
98716.89172889346,32368.439076236955,83503.04015518515
7322.877758059698,37865.25567825383,69131.19899484847
1406.9600117032733,54258.18155522591,42900.114882968446
57420.30400327567,54670.53472177619,50454.85271054086
61861.77815832937,31366.77138996844,17343.912179426603
14057.969568800921,25391.12971890174,36909.68730775266
80312.86299562485,15997.049432776323,17029.142356913908
31393.3281935162,34022.93488234172,69828.98698229862
98898.15306684044,86713.10177836874,47814.97822566684
74467.52585985523,42938.41590380539,94495.11605341823
25741.28804876479,28537.411254917668,65507.361300750534
54798.40783491239,86924.86327589679,91697.54461777829
46871.04267521044,20244.580926867384,23456.120730731534
95155.03332947702,34039.05206461779,95913.76704747808
86671.63426282775,78371.60516452552,22915.66014277052
73172.72831730827,27087.585576678142,59289.00887869286
56954.174016326266,46108.84893595347,22162.933604155023
29028.79418860411,72407.43651457479,48234.10293700665
70126.23771799932,49413.12806675122,22121.894986069736
23009.578557626286,74077.88100224959,49556.03262577021
17741.731628789483,55841.96886406336,83340.36463346229
36339.889810907065,92092.46162577366,11482.597567483299
18405.44366601513,21997.271579655044,28114.852568057126
14392.971558183464,64104.60576536413,77455.52243996458
45493.12717671392,73422.870230309,73706.0814962858
89723.59896480262,72896.97019584385,5375.831843004997
9239.463669153214,56223.399114970576,98212.6482585066
24463.550149973602,74448.91903028578,7448.875578094827
32327.87546111431,24177.418178818843,32150.42419290559
3079.7939623017355,85120.13264538717,25546.26619036504
71462.110784412,52295.826488627295,65785.99494757595
73809.53329705753,76447.58185166318,74671.64158210556
63234.31474473061,66259.89843773496,53352.43013066923
65927.11462427885,21352.751989225504,82424.62009969262
84615.47580386489,82478.62556632671,67421.51658408984
30400.827254201136,96332.85891102279,46063.85803128427
80955.27611750388,67880.57191081105,47292.56911021965
39454.054006914404,28882.671035290776,51608.264399695014
21719.858732589793,37386.888181894996,42509.82530397518
16384.736684094347,70744.46554757978,12647.429352885698
53782.06137465175,64410.27581063984,43367.152813724264
14461.872615087867,1677.6696194125695,75204.14881807801
26101.708138559155,59197.53996501333,21249.244083519316
13686.740268875741,10228.029748540068,57552.04647291027
31982.41119918752,92029.77813719421,25477.71770041678
50577.0056102516,90260.74312325002,99643.90689389777
85532.93072974724,30864.231405735154,30974.987537284604
24208.44968421777,21343.447593359666,19034.381897065345
84501.43011596099,32564.693994430883,29788.71881913978
71029.95910990585,83404.81556242412,22331.723833680127
13638.105526523324,96778.56026690193,62801.981498624606
47888.23179571718,56369.086983646135,3848.6636876204016
3221.8033278962666,58533.21484902664,40442.526418673166
6499.746728422373,800.3582414200072,66811.55189823642
96683.01096807992,75502.59932833553,80551.0471967588
92499.83421918718,28433.150955196263,17698.069506107273
80266.53563269338,71503.65138215543,19389.127319690335
63887.04097352116,29251.65632887563,29775.464077772616
71292.28903154419,59616.355784946936,25967.986195276448
71817.40522412542,87482.30178723599,63515.76834070979
75306.17929759322,98302.33867015912,38430.65059092867
21612.300729991497,12156.62577980332,55184.20333632644
81448.45773025912,23072.67387884897,67524.52165037331
55051.871753067724,26626.24235112131,60032.110662569685
58591.130400340495,69520.12578798152,64329.70560334578
78635.92327198185,98309.69949020878,61828.58740121927
75461.8600491431,30203.889103327318,4526.910832796971
22469.45859730749,27128.082624361283,58027.86195021879
6289.86776694096,28463.91502698874,32501.31288337378
98855.88515264854,80548.2837081284,83728.74802661847
71249.76489331017,91270.5737819704,25716.00330070336
38727.62149286201,9178.445490245567,59020.34226635275
97534.99275761469,46717.24828090033,11363.313161846745
11828.450807041734,15327.332486660838,65977.58667787591
34.73833074680854,97618.83600014905,52566.427828073116
45648.113713512415,77170.35035598525,46242.6883732256
46010.530050113004,93009.40810022937,95878.59710853432
79209.94279621012,76721.57768915288,42802.25139668371
85677.71726019648,34724.96524895688,87855.20442646167
88522.5370989861,59722.936828737846,53799.30718597124
83995.7087765169,90165.13621199781,32324.678638479952
60633.49186306081,77431.84404989603,36184.26184452624
26857.56440246827,3275.252968862208,13096.291554187866
84129.17947704773,73804.30458810214,76789.68724846214
15278.819356402828,99868.91602406978,90947.21196719684
9703.582353184504,34554.20606804562,56659.20488974211
52152.02444412774,67305.60718748918,95043.007289311
78641.79860559422,64450.043407323195,50244.53847503971
30010.961949623892,62556.467806666435,12341.995931276017
41369.90201201646,2245.3922029002647,3994.9285903398522
63617.28275697954,31750.322379700658,89639.60657012544
7344.027103204032,369.89068877063545,32503.818380174853
77590.1243724276,35270.599339815315,43186.00156712331
75354.17534624718,7565.187256167116,8769.49682932333
80521.99717127225,41286.471978381014,56650.234555783274
1677.226634728679,75351.11619977545,47769.30558602247
91279.37294480724,89437.11311303539,34165.01468109618
88427.87857798337,12753.848841499183,96797.71601999097
70392.2920844527,81291.23297001289,54137.46744297773
12434.680873880277,23761.883768492866,32852.4422065358
20796.466913619526,93400.27078548119,64686.17482130575
87005.53558596307,93129.23453908741,20634.562570925995
91284.89024941597,10538.219182648023,11.096783811304078
3174.342194472701,54414.15466646782,8095.335456031827
39858.30293251869,63172.761907022636,2684.308961458526
31383.986946951838,76372.94070426325,18382.933659688162
78637.07878347364,17059.188910148783,45879.199598784515
2453.2021130449834,29448.283194292115,50424.88157851605
96241.56892640088,81101.61653423127,30819.790646880694
76530.9637559519,19419.352211832076,30079.129157591644
34114.52998550598,43961.82436042515,725.7029067912813
88890.3606393755,89063.8746251182,64493.84512677148
64488.28951921317,61462.12873063702,97934.83905680513
26831.796646106355,54688.754860886955,37887.49578755207
80390.64552956255,38669.365827872614,98736.97544684896
63086.07192191038,54378.82153720689,73720.94108514709
63061.93356759403,64054.33745593888,6487.361756557563
6085.650785607866,7825.757982459969,67397.06425783953
35373.529716039666,19237.381666720845,53995.11322569928
95941.441724287,70820.74813318251,74277.5528745614
55117.925631003505,93047.30235431867,93771.03174462788
10780.649377342066,92474.95639503075,99609.7991301229
1152.0630663501063,26813.825301951954,61122.11780666151
52711.46924353477,37677.249942485316,66923.35899432056
94690.85945763972,47382.32153149276,50985.83772296965
98475.97125142664,84095.72356866246,8711.30752974273
70880.48320412752,87206.7784584817,69768.43068852919
16835.81602652422,29493.27576197954,78446.24894494911
66525.05051960472,40132.59548369598,72014.36211432658
21367.536181692325,63105.108614963814,27764.732872726505
77438.33780810547,35649.15256354257,5177.136596270037
80205.56336922957,33705.01787462349,23054.642923367697
71296.30922066496,83453.64348942206,93892.64772508114
2416.6297341360996,59394.9835329431,37255.30536707775
79980.9940759045,54139.03153722396,24070.181293796177
6115.588826041884,4408.016702387241,75642.9476270034
43447.24430734438,75523.2626106815,28681.808173439193
18418.56188925397,57695.63982235916,28114.508117214187
16639.59099655683,42284.533293525514,43026.38086596757
27161.02291107463,77605.95880105728,76884.65704706269
28703.09238454739,81694.46490905722,25177.299172732783
62463.51677782931,2003.679496426236,22584.944687726736
53468.76625775015,2468.903603225758,57348.915688497604
44219.318198869514,68463.85952282861,36954.680369821355
26667.389451894574,20110.619336564196,42769.38085023864
71317.94833363753,5861.813157338569,40569.226308018326
60199.10750939918,45887.17696296945,12994.713702970861
98312.90079662042,59178.954886197964,5955.5539971296475
68518.250645839,27628.144170531155,69526.43046942541
87066.08933294474,59549.4588510999,57646.10005301636
85054.94012364301,23901.02032512891,50151.04705438611
45993.523211784515,12026.853099659207,3732.032349566938
42664.24096158411,35597.06568491113,49721.48030292577
24751.108357770092,84428.53090319852,67680.83548896124
74156.3309583552,5633.470624449344,67557.95711851829
3890.108808682469,50770.67747265162,27508.39021792636
82838.91239980828,15622.29627018592,81101.57668884564
86659.10038373509,2917.3033695497397,47055.82373883273
13652.780289930388,97399.62437852194,72306.67582539123
35957.80387038109,92537.41205209141,46807.14667443639
19494.926467365825,37730.8900677792,74272.78674340023
83065.78034992442,26103.836396316005,97347.20105497501
61893.9431979327,81482.41572801434,14129.22277388483
74867.03736926407,75923.26373848479,26189.6109505237
59244.09823992111,42306.901366465434,85368.33971131606
95890.16683339434,10173.403925453184,5292.700234673309
38532.12189477464,27788.218752406345,70840.20782057337
26090.809919503386,44196.8503351024,57727.59505992384
25891.381942333857,38531.44551449788,11360.230132984516
69713.8658705646,2295.2973576227164,48951.09276230208
5663.4002350367755,50315.15877245389,94239.27731911941
2524.984117423945,73992.58447545671,47136.36403154481
75090.32239347037,1609.1515316347559,37985.91304426793
53107.61416918618,61183.874695043596,85313.69340299978
49192.77735205177,61640.68920343253,56332.88981503769
78525.53746724667,40591.61559270723,63027.97150026074
75594.17627741219,78756.76064171197,53150.178224343836
86701.15395073328,67238.53253621806,14976.928097264064
57426.364553228195,22718.837299123006,70309.61967632856
32471.470450124307,53088.862938085156,70475.75290524226
40661.084030676364,62785.24654777965,33547.083089437736
66352.87347045366,83675.41943436777,26209.212157950657
874.8071860974816,97093.3439441027,38623.300544516715
7290.236191071131,96343.66596302231,42684.83367192784
2268.0117534691904,8343.467505807477,46104.71877185009
69332.81326014816,94848.4008678283,33058.291930484884
2167.2761135666074,22937.69708276222,45292.78776683865
94426.37762398964,15017.682151011235,97878.33330389364
91474.10295162427,47022.71231028036,96783.77352095036
63415.31464880808,63978.21723024291,4078.599334985811
78708.34063815493,29127.73697313339,20264.851148496033
63482.69503539005,36345.05114504704,87363.3399959642
83922.793042552,39768.3292103799,74183.4212632198
13454.872854591882,19973.374279306077,27318.158650205514
19840.929312906974,84095.83348226029,18008.13310090985
51550.38171241668,24279.683079034985,72218.13425846315
40713.94866425054,45445.250728795094,46613.735163745274
69922.96834571552,58209.78619899261,69128.46071100314
90366.74727123827,99037.88428166835,83026.29130023943
14021.136835927016,40908.03950565511,30372.354537384326
32321.785076538014,2346.082260817817,8729.169705848739
70302.00890934638,31324.718868337754,2180.327155698203
22272.76263856418,79490.34908868484,94333.55496413568
856.6125394964707,59213.33568577925,165.4625919428998
33827.120040109825,95568.05948000946,26071.72810938232
10249.51020959952,85399.99974071737,49867.44184963673
15549.495267210401,58326.41515570354,52827.0012639084
82230.08653898834,49157.7630846021,20785.92313507236
68140.89224155943,70288.60976745906,69940.94756632089
2261.2865961760485,5684.850545372633,89103.09980672991
54881.94436250428,88065.82488417087,21482.64828677562
66228.2610471403,11371.846996114165,91650.0596103611
37790.26824880226,21653.50879515734,65660.33932850101
33526.27163185058,25670.417829392223,27360.65770331254
45728.52522241677,59423.41500834063,81807.24124816408
86206.24020521103,52158.96690157204,88219.50921158749
7620.860139088192,85768.95538570966,87010.73918406518
99484.05730239442,62027.55055180204,11883.667717785107
50385.574348690585,84566.95344497768,20534.017057605204
44478.399884648155,62262.35802536909,12229.055025719981
47212.9736367113,44606.82643762003,4183.494783977227
90218.46903428836,97018.55380352876,6085.851758541306
79889.7510412173,43236.90497566053,98075.26748008674
29312.36934167002,68238.45180620754,14402.988702382769
51416.723958353396,78154.73506974697,94765.45196589798
69899.35132409088,76194.88257982575,73456.05610801402
74461.64144445785,19178.66901836398,44776.07183424015
86795.30715541505,2783.606600266175,90981.81186655891
94853.42388864189,17776.673965362254,43801.27008576012
79907.83924901304,91088.6745311419,96984.52964620713
78898.66373487454,15307.191518630914,61572.88548834796
6662.492875428139,2442.840543602809,20123.965980459434
63867.67847549324,86343.59659011014,50910.14894999692
86417.73880899898,74510.07396225315,75927.04441309844
60238.481497242705,71421.05326017526,19601.58015417507
10720.25171767913,95927.0766594491,11961.607861193168
56690.98178051485,6021.910990754042,41239.957233235305
25237.13671047323,98176.18736252423,2628.947900109302
82939.76007356358,57257.05929125351,64900.19514983356
74816.50840729321,42446.018310619016,76852.65785559031
67414.78291819076,6930.972796746715,21359.36396182436
64609.066534231766,44919.070272876284,14014.8712039179
93899.45713265274,5107.350609763573,24408.48589951814
45935.71331590324,95543.74035722122,88587.93735034208
77235.94489623829,29061.724249776722,41201.68564270731
26046.41443592407,75845.42297448983,18274.838898884816
62152.78393116619,94432.76120886308,6645.5324006462815
49411.20161579986,87697.3389987791,95888.692028721
97883.66890944916,66647.1080638247,66055.93760282955
14838.828869012299,42057.79620805014,73838.06594697255
70686.53418035587,25506.00360830666,14268.369497614452
76630.68234348432,80289.97928454408,64409.69992461294
4541.040224253834,48820.789628837956,35964.593907398434
33760.13175866672,89904.8503071165,94092.97153218719
71883.68646535862,45102.40148436574,43559.79845884649
53133.27885294708,85353.7260353438,79001.05974727799
57504.83151154461,38549.36883102616,58682.709936118525
13559.323845015093,31316.66673874436,33455.8864410707
43452.90699392964,97034.700607519,71142.32789025041
56256.19789060097,51001.04777786576,80267.63551035973
71993.6543440568,73535.97473026255,72563.95238546123
21395.216073934796,78025.47285758783,21330.81462150157
40340.34133163522,98019.5610433772,24840.258346931067
45163.7665386043,80341.31103772018,72334.89158403869
13674.059349264844,2379.203187283252,39425.151675232606
13395.919008249924,11118.059762413113,72328.98795425719
57240.737777384784,68482.08192995991,63421.347657246064
76801.90652131631,72734.83783632756,56432.00126808439
1988.3306306365812,12134.942489648804,71695.08454705264
31516.555256792544,60089.74973982326,5542.6272050792095
11483.837650958805,55195.322946154934,71230.58354373554
81488.69352173751,95150.47152033547,19153.28266467984
16594.457278994712,47438.4672043494,80750.46335125974
39201.255618712385,18989.607091495818,32159.907066400905
29932.572359529375,64516.70688499067,16906.487236423705
26389.331416403405,44264.01972621281,40222.50157035672
9751.261526502276,27428.007751870253,6410.419566870562
99269.10619340454,17051.684684080505,8800.029495387018
54300.33297405953,54109.424138096605,66791.42487818637
47228.2254753844,43048.127377244884,8269.660330433315
68138.2581038147,70396.70493792526,45763.37520198379
75092.09854015349,17427.643718673302,44248.78219697713
37649.055221202456,82513.8443596962,38367.93667970508
40911.95997385508,29281.908079768717,63218.4793140575
20079.532089764783,4297.58545517378,21536.571810398662
82030.67987036052,7627.566213655845,58556.79758307628
91652.3178133128,3848.853164372246,76977.27337020027
38696.15280637759,57481.62252461855,38714.93581764112
24633.664550352485,2991.6454767523805,18121.28393885224
22569.981751833555,73764.80739247942,19185.864269259633
70232.28281009072,21337.83532960494,80756.69842495465
46991.45635310842,98156.17464448028,32748.25248837293
20829.204984031257,12026.919852062058,93707.35508388502
97775.85261070111,68122.31036895022,2614.21556955852
24325.018713164325,1635.3121557531215,27487.79799338932
64174.60691452398,98785.1728468626,32051.619386811693
63486.67798136286,29820.889675861472,38527.17761820596
81702.66574830025,25069.702655466343,25545.86543724483
61527.5042274242,89047.68125314053,73214.70093806402
50022.561980180915,96607.94557525998,53593.31507428092
25839.610894203237,42280.75754041094,65891.24919278895
19980.426706802733,1990.5206968562572,68592.51850834684
62803.55081607095,46360.64442157626,23174.470609756103
42670.486709495824,83501.13203856484,70477.0236996508
7094.0481865754855,67569.33310348932,55684.91901858741
25797.213603660308,36664.53520933472,60207.86057982673
57198.428258844215,69622.48586694109,87516.2377361267
85356.34747218493,24593.268884219367,90227.5491465475
21920.62420123867,95080.69283087192,65042.50373240198
36090.20264203873,33129.39123323653,88324.64542096299
37217.60065108629,81595.10992457646,88478.05347092675
21946.381001649483,73286.07129539268,77809.13993229283
71550.49523212234,43632.56859458373,85649.08409064349
67769.63840872064,57815.610585245304,65794.41723109032
73767.93958919881,97962.15337148492,30877.246174922922
24383.803393102553,96818.8428162899,59063.771299274325
32168.10500901748,94787.14309333212,19206.750465351586
96065.87235370213,68647.83342070105,33985.6502587442
57956.940003726486,38735.57713644973,46633.89313778418
24404.67923021994,95494.4814401045,65001.403603779094
63458.449618399594,84264.75140051298,81564.92160688048
28835.7840392383,90850.89947764543,91681.4552329155
8258.878145116621,22858.39596276136,55667.60672622356
15599.92424478921,70952.53761097706,83142.24552997484
46416.09998058118,48561.35182994414,61773.959494143994
81863.65815141641,27952.39298635883,79213.68520165994
37591.57520790842,63232.94068839719,44919.99988474438
75050.89730623605,3144.4986820097442,66817.82759492953
66749.21407017464,77771.12638400364,61263.236977635715
93021.04137932537,15322.773872517437,17055.98415050619
97525.08679764876,35806.996799125445,29603.49835026379
68686.22522640122,69624.03589923278,76977.04675282977
43426.10790707676,58340.59476413576,17993.393858219366
93289.39864403396,20089.21142194846,37822.45277077033
96930.76069649868,602.6200252581382,28970.850905381263
18839.730451516356,53095.25860664209,91003.65153474818
81950.82533524484,44549.5157636569,21853.66967686484
33460.2424557042,34977.548496205476,71097.52802986071
34522.949026998416,97696.4224480869,26450.327184956568
35861.87263014484,33451.915163507074,78926.70865433406
16121.897091303894,30338.66404563309,27301.952217633796
9133.925277166232,48980.33390547755,94994.37823659614
52611.59908652565,74791.17831284077,11045.07146749758
45180.61739253677,36489.753737650964,20666.72016932173
89856.90238378268,68637.28881161059,66854.0891967676
63630.17998071609,23086.790776320144,76234.52345571981
49462.305536571184,7675.16998048512,8299.004904483132
83084.37424716997,47396.96045609627,38252.98462215466
11962.268021616206,92722.10721530278,53372.27603207014
1060.9965384576037,44288.66425523016,67597.10718241641
22646.87437759144,57061.27958194313,50135.10434630219
69877.83685437882,40509.92055130871,9607.165653390626
2939.329442780414,35716.51964188954,46394.903616285075
54270.16976498117,24219.039522375584,85996.74391602646
29099.472712971598,99725.27137380445,60131.8839298416
90142.59048934239,79715.6730900782,65538.10774391175
10420.246825686496,36671.24480263253,39695.136841769716
58400.01152948945,32194.706943622066,87914.88694843707
22779.615300916623,80822.82047976226,47671.1444642247
95034.64709957076,71228.35920823283,3021.6298108931337
65985.82625194496,85071.2578386098,44349.19415535876
78900.83347010202,73254.16088839706,33664.902549927065
40951.21939857246,4467.150625423488,65239.117536539234
21439.87090701397,67502.41629864734,59260.61192304596
21517.691623010516,81160.28986684477,16554.696709927208
51726.86797378867,24500.027826783476,4838.590766164685
90444.15436391381,34476.036830300225,51596.33818933791
29003.680623771786,76278.1845084638,23476.69425174277
48480.5931434917,35669.944694135724,43312.71762446588
46930.02814218036,12380.309176065151,7301.808569251145
44403.440804972204,56239.89892606132,49711.53367528634
16080.776169921517,2501.6266561784905,30705.820567535702
69316.99993720558,43252.315924732065,51394.78016184727
15804.955434830037,8456.429968336055,57666.35563400944
76898.59567750599,57968.19659414409,53756.683748762094
91648.24050174328,67233.50567543879,59794.33961111794
37578.190631598474,85062.38336589145,83544.7269165552
62357.55728035006,96216.81018337794,44583.03888283516
57727.388554695826,57904.08666493909,4583.669788279909
58336.12676397358,9496.265146579686,72340.48405417481
38772.838455954974,27641.820127640625,550.8987196924386
53754.177841071636,23215.783037384906,65409.75355814546
95684.41817308926,18595.17852663998,27620.333424721342
67632.82449015793,19631.897866673375,72652.49055896752
82824.50565589766,67314.51867436821,15128.441800362669
42892.79506361358,77296.32191802308,96672.74365149552
57551.93009341812,82897.1604336751,40525.64560990096
5597.9426717481465,42380.84451028336,23600.854317071706
26843.5327726955,81524.96650359053,29203.786918901387
46840.841467195445,67832.62771307753,94843.3981014837
93445.54177386238,20955.181835511827,25378.12617866756
22992.54381960323,55120.70808915776,79117.74846700985
1917.9039595418556,20635.639573360542,86837.94202904115
10987.194211531525,59188.311345056674,11396.437623737898
24479.561676008732,7845.669971528013,37032.763051514026
3404.375683070737,27572.27772859143,32039.040695886022
93497.906967248,99271.61857635765,42694.71365757391
52582.54807752891,45900.86456285571,82474.82495546756
38366.89650001437,37947.205796857896,75620.59799777517
54080.41079850708,81168.81870681114,45744.299911995964
22525.415298400807,73132.79140454374,51584.77796915567
90736.71157931788,94715.86292322335,67119.22522713462
84508.55588362782,88447.25841476805,26856.838878343802
27950.936411721028,55109.55161040961,11035.101078335818
57288.674226153606,17726.796210883833,81558.18045956272
68139.37867417632,53739.86221057481,13966.7611512988
86665.82879409633,39108.122042527124,84721.40884734341
12135.168543374097,9250.51563303666,23543.03121884157
65636.64411434195,95811.0801325599,65677.25369265379
7733.248738386745,92599.28153686116,80163.00869545546
15202.797120765266,38290.80279073769,52613.8021136859
11172.38921375967,98078.06847594972,55264.15766212879
78666.36889803411,97222.13718323509,36514.83626378792
99809.62421536862,75571.31608876842,75245.20618549838
38630.062059624215,91327.57344997878,98457.80462337164
75177.65492623106,22783.765818878397,55018.10949062621
83366.51088409133,40210.783104376365,40062.53637026584
11974.333224402344,91915.73307190085,14720.76331326727
24335.347730863487,72250.25417472195,32272.017134092413
78280.83999385468,1789.546075812265,51653.376491759525
14102.910974805272,19356.999151627253,11210.569780947122
67231.021639573,26039.407050222042,30571.60745384384
42083.16327432573,54611.58533473668,16867.95797672701
74303.62680467324,69038.28654866149,97212.94466012841
39037.11575249399,4838.502837337833,80906.02949365607
57586.9479226751,92782.09208979819,99940.19709905134
85661.46637982546,7825.710851028567,37587.16429060497
5480.21534327805,61220.23433614606,70604.96103930319
76907.62677946428,85088.85329851611,6191.973555197783
81234.1495200427,67060.0960971872,83891.91177642907
6183.137179258624,69824.0581030518,35782.17941681815
23683.808505240977,20066.339137512336,44233.72561769755
23151.031890567665,45862.600040906145,36769.846313881346
93870.80272777307,80534.30253864531,12534.433701604086
11074.636914044977,74503.56780990292,64129.53413919453
7567.68880428198,61890.14275171841,47979.80050438031
99.43705578241423,39095.82608914824,94310.63616451547
54879.32406511846,81567.74292524869,81748.12377434692
76235.26320442368,34472.587406074475,12955.211347828155
64339.633781824305,69939.4662462389,86455.1373511858
16516.66209718591,56105.3843225634,23621.26678339612
81073.01486828775,68888.57810241841,64508.911041238236
27367.550028212652,56244.27374384739,34799.135720338934
27146.05291075478,26439.189572215328,99005.64313536769
66158.25630783231,33270.18147823954,55390.15460479337
15129.446011747705,94623.97242244834,53748.84819139753
17855.447003841542,15443.529463230354,70616.50999579241
23689.264041324575,23806.171956791288,28954.377379833495
36422.845018150394,18205.6002383828,43431.7893532838
93136.11989736812,83002.94192869932,16286.52624354171
93858.1198688989,92046.17036808775,70152.00001678389
60840.648482151504,74142.70542713562,73446.82557378044
14676.22517351681,46201.50081917005,67828.48739447455
56724.54221580842,51562.34499660144,22208.093036790022
550.6787503767652,64666.55103848736,23629.84098541091
79979.8380616624,72227.01383814558,66653.14670057486
59318.57534760586,40085.74242642956,27077.873003990015
35001.43387073345,95850.09885732894,74787.45572143949
78462.63420064194,58214.73487386428,21319.703924365684
22980.882956785554,17531.759851237595,79130.56471958665
71416.68998856765,33438.76798510035,96170.54660964779
57062.76664863293,32683.786652986757,27554.6929086251
48192.25977187077,10487.558558755783,36811.40575151615
56456.853903822135,25729.459147200472,16117.46634770086
28503.031236638708,98397.85461021341,33104.10813420477
48263.565904377836,69829.1232544661,45451.02056524486
84527.77872039763,76081.53607969292,15246.128804756654
54588.286871411765,31636.686224495515,37639.41232607465
21952.640160967596,90998.80979052979,9654.173056925963
65102.933790385345,67772.97380175703,78543.89155179607
19062.283372725175,75801.08373438896,69967.44400626105
49519.86771746248,57416.852469959034,18610.95693811945
23410.89051524541,48435.3438621941,45720.71594623901
61809.42334896561,35704.74476133202,39197.49046128331
41520.42422795953,49642.941230889795,69249.1091524652
3882.2375391135756,96759.8261989592,78056.91412611082
91530.53444511279,55963.28645773595,81056.35918628865
72660.2821580225,62446.67055353149,14964.4878115338
87386.24561446952,78020.08184354071,60482.42154380543
1898.3340285070094,58635.81712826186,27779.849817636114
40493.24276312076,23366.388138810966,5113.780650383637
90552.45153872656,97834.30632248054,10344.478667528434
86305.11576289873,87446.45785562269,42673.60971051214
18382.793340191973,24888.052429184805,37454.12269724596
60834.06075385338,13552.094452379615,28926.09851005369
67508.16412103591,35971.970427012566,17512.213142177225
66786.93306997111,27461.261339094355,68613.58837709838
18604.04094887469,73286.53238939612,13202.573435882348
67656.55579833643,68717.0939567116,31338.966642440813
9909.234147654377,21929.045864220454,55332.329999374786
19131.929144238726,53088.23369837789,43916.73067202813
57229.86921613892,26506.79450656127,96875.45476894958
15313.788151961216,97271.91779166319,77129.26509879428
59373.57855804435,2700.569010335696,54780.353251981374
35771.724670069205,5277.876575069585,9466.795959238738
4060.38146111527,70040.61643383844,17710.56687196393
62804.4972777425,23258.374698537376,67927.67813657814
76464.06629955012,53215.66303850717,45827.273380442864
69256.71243961781,48203.247207581866,66260.58834606672
67027.41235020368,76921.26940082958,30036.38049882413
35465.41804963355,75378.20993420339,44273.38206309749
65911.98589996822,49148.396537187444,24205.502872982997
8743.018723936535,46526.140461626295,48134.72865659594
90563.51363820049,99073.6538462324,55926.94510952169
24505.46703017561,80374.57538470073,11172.489943605013
57008.25163856771,42036.6358362295,38636.94655166488
99853.35297146725,7401.682312234226,49043.29514256991
56349.500343443426,51752.17879908397,78873.6443790867
28067.398198847095,93391.0998495211,37124.03068577558
93266.79272178395,59416.60559718806,92648.75437888675
44409.81265539393,16553.337887416375,32324.94117667197
15748.875838447051,87632.017671935,16529.832814767775
19738.866202264417,25741.502615642974,43768.36379252699
5092.345818541844,9649.911393026932,33301.97933187836
36432.81410630672,91134.06628627697,47620.739558674555
